"Name","Event Type","Description","Contact URL","Booking URL","Contact Phone Number","Booking Phone Number","Venue Name","Address","County","Latitude","Longitude","Is Free To Visit","Price","Start Date","End Date","Start Time","End Time","Recurring Dates"
"Exhibition","Event","A successful artist who has made “art out of her pain” is about to unveil her newest and boldest work to date, but before she does, she brings together her estranged siblings for a sneak peak of the exhibit. What ensues is an utterly dysfunctional but healing get-together.

This is a personal dark Irish play that attempts to understand the agony and devastation of growing up with an alcoholic mother, yet also looks to comprehend the pain of what it is to be an alcoholic mother. It also analyses the direct negative impact on the relationships of those that grow up within the same toxic household and aspires to show there is always hope to rebuild relationships no matter how fractured.

Age suitability: 18+yrs
Tickets €21 / €19 concession","https://smockalley.com/exhibition-2/","https://smockalley.ticketsolve.com/ticketbooth/shows/873643297","0035316770014","0035316770014","Smock Alley Theatre, 1662","Smock Alley Theatre, 1662, 6-7 Exchange Street Lower, Temple Bar, Dublin, Dublin","Dublin","53.3448365","-6.2691234","No","21","14/11/2024","14/11/2024","20:00","21:10","Yes"
"No Citation","Event","After breaking into derelict Dimitri’s Piano Bar, McCarthy attempts to treat his audience to an evening of his latest songs, but finds he’s being interrupted by ghosts from his past. As the realisation dawns on him that this may be his last gig ever, he tries to set the record straight.

Interwoven with original songs, Kyron Bourke’s musical drama No Citation is having its first Dublin run at Smock Alley after a sellout premiere in Belfast’s Lyric Theatre. Born in Dublin, the now Belfast-based Bourke is considered something of a town minstrel, an outsider telling tales in song of heartbreak, guilt and human experience.

Age suitability 16+

Readers are advised to check with the venue before relying on the details published here.","https://smockalley.com/no-citation/","https://smockalley.ticketsolve.com/ticketbooth/shows/873647913","0035316770014","0035316770014","Smock Alley Theatre, 1662","Smock Alley Theatre, 1662, 6-7 Exchange Street Lower, Temple Bar, Dublin, Dublin","Dublin","53.3448365","-6.2691234","No","19","22/11/2024","22/11/2024","20:00","21:10","Yes"
"No Citation","Event","After breaking into derelict Dimitri’s Piano Bar, McCarthy attempts to treat his audience to an evening of his latest songs, but finds he’s being interrupted by ghosts from his past. As the realisation dawns on him that this may be his last gig ever, he tries to set the record straight.

Interwoven with original songs, Kyron Bourke’s musical drama No Citation is having its first Dublin run at Smock Alley after a sellout premiere in Belfast’s Lyric Theatre. Born in Dublin, the now Belfast-based Bourke is considered something of a town minstrel, an outsider telling tales in song of heartbreak, guilt and human experience.

Age suitability 16+

Readers are advised to check with the venue before relying on the details published here.","https://smockalley.com/no-citation/","https://smockalley.ticketsolve.com/ticketbooth/shows/873647913","0035316770014","0035316770014","Smock Alley Theatre, 1662","Smock Alley Theatre, 1662, 6-7 Exchange Street Lower, Temple Bar, Dublin, Dublin","Dublin","53.3448365","-6.2691234","No","19","21/11/2024","21/11/2024","20:00","21:10","Yes"
"No Citation","Event","After breaking into derelict Dimitri’s Piano Bar, McCarthy attempts to treat his audience to an evening of his latest songs, but finds he’s being interrupted by ghosts from his past. As the realisation dawns on him that this may be his last gig ever, he tries to set the record straight.

Interwoven with original songs, Kyron Bourke’s musical drama No Citation is having its first Dublin run at Smock Alley after a sellout premiere in Belfast’s Lyric Theatre. Born in Dublin, the now Belfast-based Bourke is considered something of a town minstrel, an outsider telling tales in song of heartbreak, guilt and human experience.

Age suitability 16+

Readers are advised to check with the venue before relying on the details published here.","https://smockalley.com/no-citation/","https://smockalley.ticketsolve.com/ticketbooth/shows/873647913","0035316770014","0035316770014","Smock Alley Theatre, 1662","Smock Alley Theatre, 1662, 6-7 Exchange Street Lower, Temple Bar, Dublin, Dublin","Dublin","53.3448365","-6.2691234","No","19","20/11/2024","20/11/2024","20:00","21:10","Yes"
"The Shadow of a Gunman","Event","Set against the backdrop of the Irish War of Independence, Sean O’Casey’s The Shadow of a Gunman delves into the lives of the residents of a Dublin tenement.

The play centres on Donal Davoren, a struggling poet mistaken for an IRA gunman and his peddler roommate Seumas Shields. As rumors and misconceptions spiral, the tenants’ lives become entangled with the political turmoil outside their door leading to unexpected and tragic consequences. 

This darkly comic yet poignant play explores themes of heroism, identity and the human cost of conflict.

Age suitability: 14+

Readers are advised to check with the venue before relying on the details published here.","https://smockalley.com/the-shadow-of-a-gunman/","https://smockalley.ticketsolve.com/ticketbooth/shows/873648182","0035316770014","0035316770014","Smock Alley Theatre, 1662","Smock Alley Theatre, 1662, 6-7 Exchange Street Lower, Temple Bar, Dublin, Dublin","Dublin","53.3448365","-6.2691234","No","24","02/11/2024","02/11/2024","20:00","21:10","Yes"
"Poptart Lipstick","Event","Harris has an escape plan, some lipstick, a stash of stolen drugs and a ticket to Disney Land he can’t use…
The two men re unite on this one fateful night where they must make the biggest decision of their lives… and eat some Pop Tarts.

PRAISE FOR THE PLAY
“Dominant…Plenty of Humour” – Irish Independent
“…power, humour, and humanity” – The Arts Review

Tickets €20/€17.50
Age suitability 12+yrs

Readers are advised to check with the venue before relying on the details published here","https://smockalley.com/poptart-lipstick/","https://smockalley.ticketsolve.com/ticketbooth/shows/873647686","0035316770014","0035316770014","Smock Alley Theatre, 1662","Smock Alley Theatre, 1662, 6-7 Exchange Street Lower, Temple Bar, Dublin, Dublin","Dublin","53.3448365","-6.2691234","No","20","19/10/2024","19/10/2024","20:00","21:10","Yes"
"Poptart Lipstick","Event","Harris has an escape plan, some lipstick, a stash of stolen drugs and a ticket to Disney Land he can’t use…
The two men re unite on this one fateful night where they must make the biggest decision of their lives… and eat some Pop Tarts.

PRAISE FOR THE PLAY
“Dominant…Plenty of Humour” – Irish Independent
“…power, humour, and humanity” – The Arts Review

Tickets €20/€17.50
Age suitability 12+yrs

Readers are advised to check with the venue before relying on the details published here","https://smockalley.com/poptart-lipstick/","https://smockalley.ticketsolve.com/ticketbooth/shows/873647686","0035316770014","0035316770014","Smock Alley Theatre, 1662","Smock Alley Theatre, 1662, 6-7 Exchange Street Lower, Temple Bar, Dublin, Dublin","Dublin","53.3448365","-6.2691234","No","20","18/10/2024","18/10/2024","20:00","21:10","Yes"
"Poptart Lipstick","Event","Harris has an escape plan, some lipstick, a stash of stolen drugs and a ticket to Disney Land he can’t use…
The two men re unite on this one fateful night where they must make the biggest decision of their lives… and eat some Pop Tarts.

PRAISE FOR THE PLAY
“Dominant…Plenty of Humour” – Irish Independent
“…power, humour, and humanity” – The Arts Review

Tickets €20/€17.50
Age suitability 12+yrs

Readers are advised to check with the venue before relying on the details published here","https://smockalley.com/poptart-lipstick/","https://smockalley.ticketsolve.com/ticketbooth/shows/873647686","0035316770014","0035316770014","Smock Alley Theatre, 1662","Smock Alley Theatre, 1662, 6-7 Exchange Street Lower, Temple Bar, Dublin, Dublin","Dublin","53.3448365","-6.2691234","No","20","17/10/2024","17/10/2024","20:00","21:10","Yes"
"The Shadow of a Gunman","Event","Set against the backdrop of the Irish War of Independence, Sean O’Casey’s The Shadow of a Gunman delves into the lives of the residents of a Dublin tenement.

The play centres on Donal Davoren, a struggling poet mistaken for an IRA gunman and his peddler roommate Seumas Shields. As rumors and misconceptions spiral, the tenants’ lives become entangled with the political turmoil outside their door leading to unexpected and tragic consequences. 

This darkly comic yet poignant play explores themes of heroism, identity and the human cost of conflict.

Age suitability: 14+

Readers are advised to check with the venue before relying on the details published here.","https://smockalley.com/the-shadow-of-a-gunman/","https://smockalley.ticketsolve.com/ticketbooth/shows/873648182","0035316770014","0035316770014","Smock Alley Theatre, 1662","Smock Alley Theatre, 1662, 6-7 Exchange Street Lower, Temple Bar, Dublin, Dublin","Dublin","53.3448365","-6.2691234","No","24","01/11/2024","01/11/2024","20:00","21:10","Yes"
"The Shadow of a Gunman","Event","Set against the backdrop of the Irish War of Independence, Sean O’Casey’s The Shadow of a Gunman delves into the lives of the residents of a Dublin tenement.

The play centres on Donal Davoren, a struggling poet mistaken for an IRA gunman and his peddler roommate Seumas Shields. As rumors and misconceptions spiral, the tenants’ lives become entangled with the political turmoil outside their door leading to unexpected and tragic consequences. 

This darkly comic yet poignant play explores themes of heroism, identity and the human cost of conflict.

Age suitability: 14+

Readers are advised to check with the venue before relying on the details published here.","https://smockalley.com/the-shadow-of-a-gunman/","https://smockalley.ticketsolve.com/ticketbooth/shows/873648182","0035316770014","0035316770014","Smock Alley Theatre, 1662","Smock Alley Theatre, 1662, 6-7 Exchange Street Lower, Temple Bar, Dublin, Dublin","Dublin","53.3448365","-6.2691234","No","24","31/10/2024","31/10/2024","20:00","21:10","Yes"
"The Shadow of a Gunman","Event","Set against the backdrop of the Irish War of Independence, Sean O’Casey’s The Shadow of a Gunman delves into the lives of the residents of a Dublin tenement.

The play centres on Donal Davoren, a struggling poet mistaken for an IRA gunman and his peddler roommate Seumas Shields. As rumors and misconceptions spiral, the tenants’ lives become entangled with the political turmoil outside their door leading to unexpected and tragic consequences. 

This darkly comic yet poignant play explores themes of heroism, identity and the human cost of conflict.

Age suitability: 14+

Readers are advised to check with the venue before relying on the details published here.","https://smockalley.com/the-shadow-of-a-gunman/","https://smockalley.ticketsolve.com/ticketbooth/shows/873648182","0035316770014","0035316770014","Smock Alley Theatre, 1662","Smock Alley Theatre, 1662, 6-7 Exchange Street Lower, Temple Bar, Dublin, Dublin","Dublin","53.3448365","-6.2691234","No","24","30/10/2024","30/10/2024","20:00","21:10","Yes"
"The Dead by James Joyce","Event","Presented in association with MoLI, this hugely exciting immersive theatre experience is coming in November is produced by two of Ireland’s leading theatre companies – ANU and Landmark Productions. 

Directed and adapted by Louise Lowe, this will be a uniquely intimate way for small audience groups to experience Joyce’s masterpiece.

The cast of 12 of Ireland’s most exciting actors includes Marty Rea as Gabriel Conroy and Maeve Fitzgerald as Gretta.

Readers are advised to check with the venue before relying on the details published here.","https://moli.ie/events/the-dead-james-joyce","https://moli.ie/events/the-dead-james-joyce","0035317165900","0035317165900","MoLI – Museum of Literature Ireland","MoLI – Museum of Literature Ireland, 85 St Stephen's Green, Saint Kevin's, Dublin","Dublin","53.3367903","-6.2601607","No","65","11/12/2024","11/12/2024","13:10","14:00","Yes"
"The Dead by James Joyce","Event","Presented in association with MoLI, this hugely exciting immersive theatre experience is coming in November is produced by two of Ireland’s leading theatre companies – ANU and Landmark Productions. 

Directed and adapted by Louise Lowe, this will be a uniquely intimate way for small audience groups to experience Joyce’s masterpiece.

The cast of 12 of Ireland’s most exciting actors includes Marty Rea as Gabriel Conroy and Maeve Fitzgerald as Gretta.

Readers are advised to check with the venue before relying on the details published here.","https://moli.ie/events/the-dead-james-joyce","https://moli.ie/events/the-dead-james-joyce","0035317165900","0035317165900","MoLI – Museum of Literature Ireland","MoLI – Museum of Literature Ireland, 85 St Stephen's Green, Saint Kevin's, Dublin","Dublin","53.3367903","-6.2601607","No","65","08/12/2024","08/12/2024","13:10","14:00","Yes"
"The Dead by James Joyce","Event","Presented in association with MoLI, this hugely exciting immersive theatre experience is coming in November is produced by two of Ireland’s leading theatre companies – ANU and Landmark Productions. 

Directed and adapted by Louise Lowe, this will be a uniquely intimate way for small audience groups to experience Joyce’s masterpiece.

The cast of 12 of Ireland’s most exciting actors includes Marty Rea as Gabriel Conroy and Maeve Fitzgerald as Gretta.

Readers are advised to check with the venue before relying on the details published here.","https://moli.ie/events/the-dead-james-joyce","https://moli.ie/events/the-dead-james-joyce","0035317165900","0035317165900","MoLI – Museum of Literature Ireland","MoLI – Museum of Literature Ireland, 85 St Stephen's Green, Saint Kevin's, Dublin","Dublin","53.3367903","-6.2601607","No","65","07/12/2024","07/12/2024","13:10","14:00","Yes"
"The Dead by James Joyce","Event","Presented in association with MoLI, this hugely exciting immersive theatre experience is coming in November is produced by two of Ireland’s leading theatre companies – ANU and Landmark Productions. 

Directed and adapted by Louise Lowe, this will be a uniquely intimate way for small audience groups to experience Joyce’s masterpiece.

The cast of 12 of Ireland’s most exciting actors includes Marty Rea as Gabriel Conroy and Maeve Fitzgerald as Gretta.

Readers are advised to check with the venue before relying on the details published here.","https://moli.ie/events/the-dead-james-joyce","https://moli.ie/events/the-dead-james-joyce","0035317165900","0035317165900","MoLI – Museum of Literature Ireland","MoLI – Museum of Literature Ireland, 85 St Stephen's Green, Saint Kevin's, Dublin","Dublin","53.3367903","-6.2601607","No","65","14/12/2024","14/12/2024","13:10","14:00","Yes"
"The Dead by James Joyce","Event","Presented in association with MoLI, this hugely exciting immersive theatre experience is coming in November is produced by two of Ireland’s leading theatre companies – ANU and Landmark Productions. 

Directed and adapted by Louise Lowe, this will be a uniquely intimate way for small audience groups to experience Joyce’s masterpiece.

The cast of 12 of Ireland’s most exciting actors includes Marty Rea as Gabriel Conroy and Maeve Fitzgerald as Gretta.

Readers are advised to check with the venue before relying on the details published here.","https://moli.ie/events/the-dead-james-joyce","https://moli.ie/events/the-dead-james-joyce","0035317165900","0035317165900","MoLI – Museum of Literature Ireland","MoLI – Museum of Literature Ireland, 85 St Stephen's Green, Saint Kevin's, Dublin","Dublin","53.3367903","-6.2601607","No","65","13/12/2024","13/12/2024","13:10","14:00","Yes"
"The Dead by James Joyce","Event","Presented in association with MoLI, this hugely exciting immersive theatre experience is coming in November is produced by two of Ireland’s leading theatre companies – ANU and Landmark Productions. 

Directed and adapted by Louise Lowe, this will be a uniquely intimate way for small audience groups to experience Joyce’s masterpiece.

The cast of 12 of Ireland’s most exciting actors includes Marty Rea as Gabriel Conroy and Maeve Fitzgerald as Gretta.

Readers are advised to check with the venue before relying on the details published here.","https://moli.ie/events/the-dead-james-joyce","https://moli.ie/events/the-dead-james-joyce","0035317165900","0035317165900","MoLI – Museum of Literature Ireland","MoLI – Museum of Literature Ireland, 85 St Stephen's Green, Saint Kevin's, Dublin","Dublin","53.3367903","-6.2601607","No","65","12/12/2024","12/12/2024","13:10","14:00","Yes"
"The Dead by James Joyce","Event","Presented in association with MoLI, this hugely exciting immersive theatre experience is coming in November is produced by two of Ireland’s leading theatre companies – ANU and Landmark Productions. 

Directed and adapted by Louise Lowe, this will be a uniquely intimate way for small audience groups to experience Joyce’s masterpiece.

The cast of 12 of Ireland’s most exciting actors includes Marty Rea as Gabriel Conroy and Maeve Fitzgerald as Gretta.

Readers are advised to check with the venue before relying on the details published here.","https://moli.ie/events/the-dead-james-joyce","https://moli.ie/events/the-dead-james-joyce","0035317165900","0035317165900","MoLI – Museum of Literature Ireland","MoLI – Museum of Literature Ireland, 85 St Stephen's Green, Saint Kevin's, Dublin","Dublin","53.3367903","-6.2601607","No","65","06/12/2024","06/12/2024","13:10","14:00","Yes"
"The Dead by James Joyce","Event","Presented in association with MoLI, this hugely exciting immersive theatre experience is coming in November is produced by two of Ireland’s leading theatre companies – ANU and Landmark Productions. 

Directed and adapted by Louise Lowe, this will be a uniquely intimate way for small audience groups to experience Joyce’s masterpiece.

The cast of 12 of Ireland’s most exciting actors includes Marty Rea as Gabriel Conroy and Maeve Fitzgerald as Gretta.

Readers are advised to check with the venue before relying on the details published here.","https://moli.ie/events/the-dead-james-joyce","https://moli.ie/events/the-dead-james-joyce","0035317165900","0035317165900","MoLI – Museum of Literature Ireland","MoLI – Museum of Literature Ireland, 85 St Stephen's Green, Saint Kevin's, Dublin","Dublin","53.3367903","-6.2601607","No","65","29/11/2024","29/11/2024","13:10","14:00","Yes"
"The Dead by James Joyce","Event","Presented in association with MoLI, this hugely exciting immersive theatre experience is coming in November is produced by two of Ireland’s leading theatre companies – ANU and Landmark Productions. 

Directed and adapted by Louise Lowe, this will be a uniquely intimate way for small audience groups to experience Joyce’s masterpiece.

The cast of 12 of Ireland’s most exciting actors includes Marty Rea as Gabriel Conroy and Maeve Fitzgerald as Gretta.

Readers are advised to check with the venue before relying on the details published here.","https://moli.ie/events/the-dead-james-joyce","https://moli.ie/events/the-dead-james-joyce","0035317165900","0035317165900","MoLI – Museum of Literature Ireland","MoLI – Museum of Literature Ireland, 85 St Stephen's Green, Saint Kevin's, Dublin","Dublin","53.3367903","-6.2601607","No","65","26/11/2024","26/11/2024","13:10","14:00","Yes"
"The Dead by James Joyce","Event","Presented in association with MoLI, this hugely exciting immersive theatre experience is coming in November is produced by two of Ireland’s leading theatre companies – ANU and Landmark Productions. 

Directed and adapted by Louise Lowe, this will be a uniquely intimate way for small audience groups to experience Joyce’s masterpiece.

The cast of 12 of Ireland’s most exciting actors includes Marty Rea as Gabriel Conroy and Maeve Fitzgerald as Gretta.

Readers are advised to check with the venue before relying on the details published here.","https://moli.ie/events/the-dead-james-joyce","https://moli.ie/events/the-dead-james-joyce","0035317165900","0035317165900","MoLI – Museum of Literature Ireland","MoLI – Museum of Literature Ireland, 85 St Stephen's Green, Saint Kevin's, Dublin","Dublin","53.3367903","-6.2601607","No","65","25/11/2024","25/11/2024","13:10","14:00","Yes"
"The Dead by James Joyce","Event","Presented in association with MoLI, this hugely exciting immersive theatre experience is coming in November is produced by two of Ireland’s leading theatre companies – ANU and Landmark Productions. 

Directed and adapted by Louise Lowe, this will be a uniquely intimate way for small audience groups to experience Joyce’s masterpiece.

The cast of 12 of Ireland’s most exciting actors includes Marty Rea as Gabriel Conroy and Maeve Fitzgerald as Gretta.

Readers are advised to check with the venue before relying on the details published here.","https://moli.ie/events/the-dead-james-joyce","https://moli.ie/events/the-dead-james-joyce","0035317165900","0035317165900","MoLI – Museum of Literature Ireland","MoLI – Museum of Literature Ireland, 85 St Stephen's Green, Saint Kevin's, Dublin","Dublin","53.3367903","-6.2601607","No","65","02/12/2024","02/12/2024","13:10","14:00","Yes"
"The Dead by James Joyce","Event","Presented in association with MoLI, this hugely exciting immersive theatre experience is coming in November is produced by two of Ireland’s leading theatre companies – ANU and Landmark Productions. 

Directed and adapted by Louise Lowe, this will be a uniquely intimate way for small audience groups to experience Joyce’s masterpiece.

The cast of 12 of Ireland’s most exciting actors includes Marty Rea as Gabriel Conroy and Maeve Fitzgerald as Gretta.

Readers are advised to check with the venue before relying on the details published here.","https://moli.ie/events/the-dead-james-joyce","https://moli.ie/events/the-dead-james-joyce","0035317165900","0035317165900","MoLI – Museum of Literature Ireland","MoLI – Museum of Literature Ireland, 85 St Stephen's Green, Saint Kevin's, Dublin","Dublin","53.3367903","-6.2601607","No","65","01/12/2024","01/12/2024","13:10","14:00","Yes"
"The Dead by James Joyce","Event","Presented in association with MoLI, this hugely exciting immersive theatre experience is coming in November is produced by two of Ireland’s leading theatre companies – ANU and Landmark Productions. 

Directed and adapted by Louise Lowe, this will be a uniquely intimate way for small audience groups to experience Joyce’s masterpiece.

The cast of 12 of Ireland’s most exciting actors includes Marty Rea as Gabriel Conroy and Maeve Fitzgerald as Gretta.

Readers are advised to check with the venue before relying on the details published here.","https://moli.ie/events/the-dead-james-joyce","https://moli.ie/events/the-dead-james-joyce","0035317165900","0035317165900","MoLI – Museum of Literature Ireland","MoLI – Museum of Literature Ireland, 85 St Stephen's Green, Saint Kevin's, Dublin","Dublin","53.3367903","-6.2601607","No","65","30/11/2024","30/11/2024","13:10","14:00","Yes"
"The Dead by James Joyce","Event","Presented in association with MoLI, this hugely exciting immersive theatre experience is coming in November is produced by two of Ireland’s leading theatre companies – ANU and Landmark Productions. 

Directed and adapted by Louise Lowe, this will be a uniquely intimate way for small audience groups to experience Joyce’s masterpiece.

The cast of 12 of Ireland’s most exciting actors includes Marty Rea as Gabriel Conroy and Maeve Fitzgerald as Gretta.

Readers are advised to check with the venue before relying on the details published here.","https://moli.ie/events/the-dead-james-joyce","https://moli.ie/events/the-dead-james-joyce","0035317165900","0035317165900","MoLI – Museum of Literature Ireland","MoLI – Museum of Literature Ireland, 85 St Stephen's Green, Saint Kevin's, Dublin","Dublin","53.3367903","-6.2601607","No","65","15/12/2024","15/12/2024","13:10","14:00","Yes"
"The Dead by James Joyce","Event","Presented in association with MoLI, this hugely exciting immersive theatre experience is coming in November is produced by two of Ireland’s leading theatre companies – ANU and Landmark Productions. 

Directed and adapted by Louise Lowe, this will be a uniquely intimate way for small audience groups to experience Joyce’s masterpiece.

The cast of 12 of Ireland’s most exciting actors includes Marty Rea as Gabriel Conroy and Maeve Fitzgerald as Gretta.

Readers are advised to check with the venue before relying on the details published here.","https://moli.ie/events/the-dead-james-joyce","https://moli.ie/events/the-dead-james-joyce","0035317165900","0035317165900","MoLI – Museum of Literature Ireland","MoLI – Museum of Literature Ireland, 85 St Stephen's Green, Saint Kevin's, Dublin","Dublin","53.3367903","-6.2601607","No","65","02/01/2025","02/01/2025","13:10","14:00","Yes"
"The Dead by James Joyce","Event","Presented in association with MoLI, this hugely exciting immersive theatre experience is coming in November is produced by two of Ireland’s leading theatre companies – ANU and Landmark Productions. 

Directed and adapted by Louise Lowe, this will be a uniquely intimate way for small audience groups to experience Joyce’s masterpiece.

The cast of 12 of Ireland’s most exciting actors includes Marty Rea as Gabriel Conroy and Maeve Fitzgerald as Gretta.

Readers are advised to check with the venue before relying on the details published here.","https://moli.ie/events/the-dead-james-joyce","https://moli.ie/events/the-dead-james-joyce","0035317165900","0035317165900","MoLI – Museum of Literature Ireland","MoLI – Museum of Literature Ireland, 85 St Stephen's Green, Saint Kevin's, Dublin","Dublin","53.3367903","-6.2601607","No","65","31/12/2024","31/12/2024","13:10","14:00","Yes"
"The Dead by James Joyce","Event","Presented in association with MoLI, this hugely exciting immersive theatre experience is coming in November is produced by two of Ireland’s leading theatre companies – ANU and Landmark Productions. 

Directed and adapted by Louise Lowe, this will be a uniquely intimate way for small audience groups to experience Joyce’s masterpiece.

The cast of 12 of Ireland’s most exciting actors includes Marty Rea as Gabriel Conroy and Maeve Fitzgerald as Gretta.

Readers are advised to check with the venue before relying on the details published here.","https://moli.ie/events/the-dead-james-joyce","https://moli.ie/events/the-dead-james-joyce","0035317165900","0035317165900","MoLI – Museum of Literature Ireland","MoLI – Museum of Literature Ireland, 85 St Stephen's Green, Saint Kevin's, Dublin","Dublin","53.3367903","-6.2601607","No","65","30/12/2024","30/12/2024","13:10","14:00","Yes"
"The Dead by James Joyce","Event","Presented in association with MoLI, this hugely exciting immersive theatre experience is coming in November is produced by two of Ireland’s leading theatre companies – ANU and Landmark Productions. 

Directed and adapted by Louise Lowe, this will be a uniquely intimate way for small audience groups to experience Joyce’s masterpiece.

The cast of 12 of Ireland’s most exciting actors includes Marty Rea as Gabriel Conroy and Maeve Fitzgerald as Gretta.

Readers are advised to check with the venue before relying on the details published here.","https://moli.ie/events/the-dead-james-joyce","https://moli.ie/events/the-dead-james-joyce","0035317165900","0035317165900","MoLI – Museum of Literature Ireland","MoLI – Museum of Literature Ireland, 85 St Stephen's Green, Saint Kevin's, Dublin","Dublin","53.3367903","-6.2601607","No","65","05/01/2025","05/01/2025","13:10","14:00","Yes"
"The Dead by James Joyce","Event","Presented in association with MoLI, this hugely exciting immersive theatre experience is coming in November is produced by two of Ireland’s leading theatre companies – ANU and Landmark Productions. 

Directed and adapted by Louise Lowe, this will be a uniquely intimate way for small audience groups to experience Joyce’s masterpiece.

The cast of 12 of Ireland’s most exciting actors includes Marty Rea as Gabriel Conroy and Maeve Fitzgerald as Gretta.

Readers are advised to check with the venue before relying on the details published here.","https://moli.ie/events/the-dead-james-joyce","https://moli.ie/events/the-dead-james-joyce","0035317165900","0035317165900","MoLI – Museum of Literature Ireland","MoLI – Museum of Literature Ireland, 85 St Stephen's Green, Saint Kevin's, Dublin","Dublin","53.3367903","-6.2601607","No","65","04/01/2025","04/01/2025","13:10","14:00","Yes"
"The Dead by James Joyce","Event","Presented in association with MoLI, this hugely exciting immersive theatre experience is coming in November is produced by two of Ireland’s leading theatre companies – ANU and Landmark Productions. 

Directed and adapted by Louise Lowe, this will be a uniquely intimate way for small audience groups to experience Joyce’s masterpiece.

The cast of 12 of Ireland’s most exciting actors includes Marty Rea as Gabriel Conroy and Maeve Fitzgerald as Gretta.

Readers are advised to check with the venue before relying on the details published here.","https://moli.ie/events/the-dead-james-joyce","https://moli.ie/events/the-dead-james-joyce","0035317165900","0035317165900","MoLI – Museum of Literature Ireland","MoLI – Museum of Literature Ireland, 85 St Stephen's Green, Saint Kevin's, Dublin","Dublin","53.3367903","-6.2601607","No","65","03/01/2025","03/01/2025","13:10","14:00","Yes"
"The Dead by James Joyce","Event","Presented in association with MoLI, this hugely exciting immersive theatre experience is coming in November is produced by two of Ireland’s leading theatre companies – ANU and Landmark Productions. 

Directed and adapted by Louise Lowe, this will be a uniquely intimate way for small audience groups to experience Joyce’s masterpiece.

The cast of 12 of Ireland’s most exciting actors includes Marty Rea as Gabriel Conroy and Maeve Fitzgerald as Gretta.

Readers are advised to check with the venue before relying on the details published here.","https://moli.ie/events/the-dead-james-joyce","https://moli.ie/events/the-dead-james-joyce","0035317165900","0035317165900","MoLI – Museum of Literature Ireland","MoLI – Museum of Literature Ireland, 85 St Stephen's Green, Saint Kevin's, Dublin","Dublin","53.3367903","-6.2601607","No","65","27/12/2024","27/12/2024","13:10","14:00","Yes"
"The Dead by James Joyce","Event","Presented in association with MoLI, this hugely exciting immersive theatre experience is coming in November is produced by two of Ireland’s leading theatre companies – ANU and Landmark Productions. 

Directed and adapted by Louise Lowe, this will be a uniquely intimate way for small audience groups to experience Joyce’s masterpiece.

The cast of 12 of Ireland’s most exciting actors includes Marty Rea as Gabriel Conroy and Maeve Fitzgerald as Gretta.

Readers are advised to check with the venue before relying on the details published here.","https://moli.ie/events/the-dead-james-joyce","https://moli.ie/events/the-dead-james-joyce","0035317165900","0035317165900","MoLI – Museum of Literature Ireland","MoLI – Museum of Literature Ireland, 85 St Stephen's Green, Saint Kevin's, Dublin","Dublin","53.3367903","-6.2601607","No","65","19/12/2024","19/12/2024","13:10","14:00","Yes"
"The Dead by James Joyce","Event","Presented in association with MoLI, this hugely exciting immersive theatre experience is coming in November is produced by two of Ireland’s leading theatre companies – ANU and Landmark Productions. 

Directed and adapted by Louise Lowe, this will be a uniquely intimate way for small audience groups to experience Joyce’s masterpiece.

The cast of 12 of Ireland’s most exciting actors includes Marty Rea as Gabriel Conroy and Maeve Fitzgerald as Gretta.

Readers are advised to check with the venue before relying on the details published here.","https://moli.ie/events/the-dead-james-joyce","https://moli.ie/events/the-dead-james-joyce","0035317165900","0035317165900","MoLI – Museum of Literature Ireland","MoLI – Museum of Literature Ireland, 85 St Stephen's Green, Saint Kevin's, Dublin","Dublin","53.3367903","-6.2601607","No","65","18/12/2024","18/12/2024","13:10","14:00","Yes"
"The Dead by James Joyce","Event","Presented in association with MoLI, this hugely exciting immersive theatre experience is coming in November is produced by two of Ireland’s leading theatre companies – ANU and Landmark Productions. 

Directed and adapted by Louise Lowe, this will be a uniquely intimate way for small audience groups to experience Joyce’s masterpiece.

The cast of 12 of Ireland’s most exciting actors includes Marty Rea as Gabriel Conroy and Maeve Fitzgerald as Gretta.

Readers are advised to check with the venue before relying on the details published here.","https://moli.ie/events/the-dead-james-joyce","https://moli.ie/events/the-dead-james-joyce","0035317165900","0035317165900","MoLI – Museum of Literature Ireland","MoLI – Museum of Literature Ireland, 85 St Stephen's Green, Saint Kevin's, Dublin","Dublin","53.3367903","-6.2601607","No","65","17/12/2024","17/12/2024","13:10","14:00","Yes"
"The Dead by James Joyce","Event","Presented in association with MoLI, this hugely exciting immersive theatre experience is coming in November is produced by two of Ireland’s leading theatre companies – ANU and Landmark Productions. 

Directed and adapted by Louise Lowe, this will be a uniquely intimate way for small audience groups to experience Joyce’s masterpiece.

The cast of 12 of Ireland’s most exciting actors includes Marty Rea as Gabriel Conroy and Maeve Fitzgerald as Gretta.

Readers are advised to check with the venue before relying on the details published here.","https://moli.ie/events/the-dead-james-joyce","https://moli.ie/events/the-dead-james-joyce","0035317165900","0035317165900","MoLI – Museum of Literature Ireland","MoLI – Museum of Literature Ireland, 85 St Stephen's Green, Saint Kevin's, Dublin","Dublin","53.3367903","-6.2601607","No","65","26/12/2024","26/12/2024","13:10","14:00","Yes"
